pop1,pop2,pop3,est,se,z,p,n
CoyoteCalifornia,di1085,ND0090,0.114744602641296,0.000972573141746902,117.980435317385,0,3607320
CoyoteCalifornia,di1085,ND0413,0.114901233759336,0.00103770374228089,110.726432870696,0,3633934
CoyoteCalifornia,di1085,ND0934,0.115229713208544,0.000915935323865457,125.805512907012,0,4717121
CoyoteCalifornia,di1085,ND1006,0.113773672527226,0.00105301296331589,108.045842255311,0,3583162
CoyoteCalifornia,di1085,ND1009,0.11533083359449,0.00104604823773577,110.253838622328,0,3439826
CoyoteCalifornia,di1085,ND1012,0.113614694913081,0.000982329451628184,115.658443025166,0,3446526
CoyoteCalifornia,di1085,ND1034,0.11382472041906,0.000888748337603607,128.073061409007,0,4665107
CoyoteCalifornia,di1085,ND1039,0.114568519734509,0.00090725765386749,126.280025576111,0,4695151
CoyoteCalifornia,di1085,ND1099,0.114587600630255,0.00101043723591081,113.403976573534,0,3634717
CoyoteCalifornia,di1085,ND1304,0.113929249149956,0.000944509588746941,120.622649581677,0,3809509
CoyoteCalifornia,di1085,ND1602,0.114336630298941,0.000882851598233985,129.508323400733,0,4932212
CoyoteCalifornia,di1085,ND1603,0.114869285007093,0.000879974901710748,130.537001434674,0,5114792
CoyoteCalifornia,di1085,ND1644,0.114551925583029,0.00087151300753565,131.440293595782,0,4713871
CoyoteCalifornia,di1085,ND1782,0.114116260362031,0.00102172815244141,111.689454860719,0,3326568
CoyoteCalifornia,di1085,NewGuineaSingingDog,0.104545714825502,0.000881935850372695,118.541178228918,0,5308967
CoyoteCalifornia,di1085,NewGuineaSingingDog01,0.104606356546275,0.000885938871287721,118.074011578506,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog02,0.106388113475298,0.000876869721682413,121.327160517273,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog03,0.10639043801141,0.000880945043971167,120.768530045663,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog07,0.104637040422939,0.000885550519824552,118.160441533782,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog08,0.106333068460192,0.000893378564015505,119.023527923317,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog09,0.106404478209519,0.000882745366000226,120.538132861172,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog10,0.106383231949466,0.000875733751897493,121.478967458957,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog11,0.106213029415424,0.000885898398585172,119.893014351365,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog12,0.106483977344513,0.000877126546920878,121.400928655416,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog13,0.106303872286639,0.000882254625500848,120.491147582583,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog14,0.106531258409009,0.000878815079764866,121.221472937757,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog15,0.106511964759289,0.000882318789148497,120.718232535976,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog16,0.106406105384797,0.000878339324613719,121.144644675443,0,5377417
CoyoteCalifornia,di1085,NewGuineaSingingDog17,0.106339344707691,0.000880750991023496,120.737127509919,0,5377417
CoyoteCalifornia,di1085,NGSD1,0.106538707833047,0.000871913027854428,122.1896042719,0,4372500
CoyoteCalifornia,di1085,NGSD2,0.105215943684075,0.000875374932688928,120.195289761015,0,4289799
CoyoteCalifornia,di1085,NGSD3,0.106155629614135,0.000879793665524766,120.659688485955,0,3652364
CoyoteCalifornia,di1085,Nunderah.983bp,0.115484000332932,0.00108032945444164,106.897020957944,0,264318
CoyoteCalifornia,di1085,Papua_Indonesia_518bp,0.106409734100967,0.000883276256189378,120.471634276731,0,5127623
CoyoteCalifornia,di1085,TowerHill.460bp,0.116687539135882,0.00212193588279201,54.9910768191291,0,31940
CoyoteCalifornia,di1085,WA0021,0.11463637768721,0.000908052233933309,126.244254904426,0,4878386
CoyoteCalifornia,di1085,WA0164,0.115316543819773,0.000909517070160029,126.788762523702,0,4945587
CoyoteCalifornia,di1085,WA0517,0.113933928527998,0.000878349766614508,129.713620767661,0,4810639
CoyoteCalifornia,di1085,WA0741,0.11528507677112,0.000910361440348822,126.636599114904,0,4781291
CoyoteCalifornia,di1085,WA1142,0.115548299292091,0.000896331020368665,128.912529708685,0,4922950
CoyoteCalifornia,di1085,wdi0817,0.115640537376054,0.000928795513742012,124.505917249913,0,4887006
CoyoteCalifornia,di1085,wdi0828,0.114981439295952,0.000891482782090911,128.977745398818,0,4982839
CoyoteCalifornia,di1085,wdi0964,0.115324060392844,0.00092658050476011,124.461997419966,0,4449865
CoyoteCalifornia,di1426,di0247,0.115028758574351,0.0010634587187738,108.164761399467,0,2527594
CoyoteCalifornia,di1426,di0678,0.116202952876038,0.00109397839117312,106.220519357269,0,2258002
CoyoteCalifornia,di1426,di0794,0.115527881836438,0.00113096550621929,102.149783703516,0,2313065
CoyoteCalifornia,di1426,di1085,0.113747519608282,0.00102884093560269,110.558897563353,0,2788874
CoyoteCalifornia,di1426,di1426,0.137253364702086,0.000897441935737745,152.938434495215,0,3073972
CoyoteCalifornia,di1426,di1436,0.120295754095577,0.00113558200134469,105.933128521877,0,2326595
CoyoteCalifornia,di1426,di1522,0.11487598369236,0.001072195030414,107.140940252263,0,2712103
CoyoteCalifornia,di1426,Dingo02,0.111029399152682,0.00109821503384891,101.099871819781,0,2332040
CoyoteCalifornia,di1426,Dingo03,0.10808293016952,0.00105425012342594,102.521145378943,0,1834242
CoyoteCalifornia,di1426,Dingo04,0.108920693324667,0.00107607994065534,101.219890093233,0,2772150
CoyoteCalifornia,di1426,Dingo05,0.112290038501284,0.00117540431424111,95.5331175330788,0,1922793
CoyoteCalifornia,di1426,Dingo06,0.112648347186173,0.00119260312985357,94.4558540610274,0,2041579
CoyoteCalifornia,di1426,Dingo07,0.108658987600764,0.00101852892670171,106.682279464201,0,2844530
CoyoteCalifornia,di1426,Dingo08,0.112289127514503,0.00117667940520713,95.4288203036378,0,2123084
CoyoteCalifornia,di1426,Dingo09,0.109741130651205,0.0010633606388058,103.202174921999,0,2093643
CoyoteCalifornia,di1426,Dingo10,0.107553997549812,0.00101033876847939,106.45340048832,0,2853648
CoyoteCalifornia,di1426,Dingo12,0.110503114440209,0.00109031635423607,101.349589053566,0,2327224
CoyoteCalifornia,di1426,Dingo13,0.110627167136871,0.00109650703158986,100.890522312902,0,2308922
CoyoteCalifornia,di1426,Dingo14,0.111026079209908,0.00111107197522085,99.9269909474941,0,2321351
CoyoteCalifornia,di1426,Dingo15,0.109618606441566,0.00108810462556071,100.742707885355,0,2286090
CoyoteCalifornia,di1426,Dingo16,0.110079732971376,0.00108518803072393,101.438395793899,0,2342820
CoyoteCalifornia,di1426,Dingo17,0.109826660209509,0.00110696657004216,99.2140713023752,0,2292030
CoyoteCalifornia,di1426,Dingo18,0.10873266278149,0.00118216144084433,91.9778458548179,0,2081072
CoyoteCalifornia,di1426,Dingo19,0.110211113831776,0.00110044204992296,100.15167435622,0,2282939
CoyoteCalifornia,di1426,Dingo20,0.108920557515025,0.00120449711367192,90.428242856456,0,1702842
CoyoteCalifornia,di1426,Dingo21,0.109303561085702,0.0010802100341702,101.1873224911,0,2503450
CoyoteCalifornia,di1426,Dingo22,0.109291588866551,0.00109454433498961,99.8512215291749,0,2362357
CoyoteCalifornia,di1426,Dingo23,0.111278399468293,0.00116658917431568,95.387821109834,0,2187673
CoyoteCalifornia,di1426,Dingo24,0.113024802658103,0.00113786924576634,99.3302201273416,0,2105863
CoyoteCalifornia,di1426,Dingo25,0.11193596751264,0.00112809219120345,99.2259040400121,0,1931582
CoyoteCalifornia,di1426,Dingo26,0.112626190198841,0.00118109602396792,95.3573527582201,0,2043146
CoyoteCalifornia,di1426,Dingo27,0.110020657369094,0.00112830425567412,97.5097424438591,0,2181788
CoyoteCalifornia,di1426,Dingo28,0.109895019260836,0.00104943456063998,104.718315350523,0,2437590
CoyoteCalifornia,di1426,Dingo29,0.111377130224756,0.00118408763400506,94.061560163443,0,1856905
CoyoteCalifornia,di1426,Dingo30,0.109339596843504,0.00117976371996211,92.6792331323895,0,1843056
CoyoteCalifornia,di1426,Dingo31,0.108825215340712,0.00110738739154039,98.2720375652238,0,2403981
CoyoteCalifornia,di1426,Dingo32,0.108829288482107,0.00109318116917438,99.552838587861,0,2353321
CoyoteCalifornia,di1426,Dingo_Alpine_Cooinda,0.109384451357296,0.00110616332731869,98.8863476629995,0,2130977
CoyoteCalifornia,di1426,Dingo_Alpine_D01,0.111414283635733,0.00109977108564074,101.306794741581,0,2213078
CoyoteCalifornia,di1426,Dingo_Alpine_D05,0.104924804327504,0.00109475822963239,95.8429007313669,0,2601413
CoyoteCalifornia,di1426,Dingo_Alpine_D07,0.110381174375455,0.00110776517884401,99.643116143659,0,1821581
CoyoteCalifornia,di1426,Dingo_Ancient_Curracurrang_D10,0.11301527817815,0.00205928152566165,54.8809265609459,0,34690
CoyoteCalifornia,di1426,Dingo_Ancient_Curracurrang_D13,0.107683687462216,0.00117241235608203,91.8479636482789,0,406914
CoyoteCalifornia,di1426,Dingo_Ancient_Curracurrang_D16,0.114467766663235,0.00105225584878337,108.783207805957,0,2195522
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_A19053,0.11453479352194,0.00104780089699468,109.309692185272,0,2700747
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_A19058,0.114068917126296,0.00102729047264312,111.038620686131,0,3047022
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_276,0.114694133962887,0.00102026141838406,112.416417886845,0,2131456
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_295,0.114426807957557,0.00103673002114955,110.372812230014,0,2322773
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_372,0.114558056863984,0.00107583885604706,106.482542641101,0,1176984
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_485,0.113904518847937,0.00104751470687725,108.737870790853,0,2382355
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_615,0.11504583540155,0.00104275186703683,110.32906201211,0,2151612
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_639,0.114065619096488,0.00106021904376878,107.586842329314,0,1736781
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_762,0.113595521262674,0.00102612391434384,110.703512192593,0,2456228
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_884,0.11397368261476,0.00107391866531143,106.128784512473,0,1649100
CoyoteCalifornia,di1426,Dingo_Ancient_Nullarbor_1227,0.113967257510182,0.00103887814611713,109.702237876638,0,2358831
CoyoteCalifornia,di1426,Dingo_Desert_Sandy,0.108132131422884,0.0010060835269215,107.478284386343,0,2430353
CoyoteCalifornia,di1426,Dingo_FraserIsland_D02,0.109973775661423,0.00104581640448061,105.155909957293,0,2626949
CoyoteCalifornia,di1426,Dingo_FraserIsland_E56,0.109487884516865,0.00102843022631169,106.46116937804,0,2748384
CoyoteCalifornia,di1426,Dingo_FraserIsland_Y07,0.109350234668193,0.00103127390981788,106.034132762559,0,2858078
CoyoteCalifornia,di1426,Dingo_FraserIsland_Y47,0.110078362871377,0.00103013934874516,106.857740174149,0,2889889
CoyoteCalifornia,di1426,Dingo_Gibson_Desert_D08,0.108090942347658,0.00106499962543476,101.493878275809,0,2569540
CoyoteCalifornia,di1426,Dingo_Kimberley_D09,0.108335387075251,0.00104304501234042,103.864536806676,0,2661808
CoyoteCalifornia,di1426,Dingo_Northern_Queensland_D04,0.109853445724017,0.00103967392462808,105.661441651828,0,2746491
CoyoteCalifornia,di1426,Dingo_Northern_Queensland_D10,0.108625301333247,0.00103160082718582,105.297803637453,0,2729951
CoyoteCalifornia,di1426,Dingo_Northern_Territory_D06,0.110055644334747,0.0011626164172852,94.6620421821802,0,2093834
CoyoteCalifornia,di1426,Dingo_Simpson_Desert_D03,0.109689385218141,0.00106182631804535,103.302567806062,0,2515624
CoyoteCalifornia,di1426,DO-CO-159148,0.113947827651869,0.00108473898949014,105.046309532423,0,2400467
CoyoteCalifornia,di1426,DO-CO-167564,0.11180369582254,0.00115546762398223,96.7605612671497,0,1737854
CoyoteCalifornia,di1426,DO-CO-167565,0.114094139247092,0.0011193058725658,101.932940801563,0,2448798
CoyoteCalifornia,di1426,DO-CO-167767,0.113750422138526,0.00108613295089451,104.729740539448,0,2718302
CoyoteCalifornia,di1426,DO-CO-168535,0.113916064083416,0.00107156351967245,106.308270104452,0,2542249
CoyoteCalifornia,di1426,DO-CO-169117,0.113793734730512,0.00107116112216189,106.234003807798,0,2468976
CoyoteCalifornia,di1426,DO-CO-170078,0.114672177884615,0.00112550350642913,101.885224905637,0,2604385
CoyoteCalifornia,di1426,DO-CO-170282,0.112770226883554,0.00112297561271021,100.420904610201,0,2429440
CoyoteCalifornia,di1426,DO-CO-170647,0.113526449946175,0.00102118295961981,111.171508373428,0,2815639
CoyoteCalifornia,di1426,DO-CO-175110,0.115191778349452,0.00108676241567545,105.995364477025,0,2476583
CoyoteCalifornia,di1426,Elly01,0.114681977869561,0.00116057058107924,98.8151687964686,0,2015866
CoyoteCalifornia,di1426,Gatton.838bp,0.116264378405412,0.0012523963261529,92.8335351817516,0,189955
CoyoteCalifornia,di1426,HF014,0.118241402394408,0.00114699521904774,103.087964475191,0,2248155
CoyoteCalifornia,di1426,HF081,0.117424589834099,0.00117200036848078,100.1915980507,0,2082511
CoyoteCalifornia,di1426,HF093,0.116887877830529,0.00125315042795149,93.2752167843118,0,1845371
CoyoteCalifornia,di1426,HF145,0.119543432940454,0.00117826401644244,101.457255141674,0,2283739
CoyoteCalifornia,di1426,HF154,0.111656659623153,0.00122693874593051,91.0042656925571,0,1827213
CoyoteCalifornia,di1426,HF225,0.119881038785585,0.0012258610273192,97.7933355526843,0,1948198
CoyoteCalifornia,di1426,HighlandWildDog02,0.101802591834746,0.0011686847075058,87.10868823809,0,2514435
CoyoteCalifornia,di1426,HighlandWildDog03,0.0997367492321853,0.00117154391967321,85.1327445410719,0,2399993
CoyoteCalifornia,di1426,LV3003932745,0.118797825040072,0.00121621105954803,97.6786258498754,0,1997646
CoyoteCalifornia,di1426,McEachernCave.1468bp,0.119989001924653,0.00273274683999638,43.9078366749891,0,18185
CoyoteCalifornia,di1426,MtGambier.724bp,0.118987424679058,0.00163283894483199,72.8715009252189,0,76340
CoyoteCalifornia,di1426,ND0090,0.115534572754632,0.00113375080499363,101.904732720592,0,2039554
CoyoteCalifornia,di1426,ND0413,0.119157405064084,0.00115963362450901,102.754354949423,0,2177179
CoyoteCalifornia,di1426,ND0934,0.116523460750193,0.00108141527666365,107.750892062194,0,2728472
CoyoteCalifornia,di1426,ND1006,0.118208662417792,0.00119216948871754,99.1542423594095,0,2164338
CoyoteCalifornia,di1426,ND1009,0.118297576884558,0.00116682278557117,101.384356174233,0,2125817
CoyoteCalifornia,di1426,ND1012,0.117653846672935,0.00115548156226129,101.822348807267,0,2222830
CoyoteCalifornia,di1426,ND1034,0.11445779386001,0.00108255941222894,105.728879696631,0,2733453
CoyoteCalifornia,di1426,ND1039,0.115307364141581,0.00106914141333045,107.850432790168,0,2725871
CoyoteCalifornia,di1426,ND1099,0.11758086344232,0.00116911090297933,100.572891025719,0,2232251
CoyoteCalifornia,di1426,ND1304,0.116446390796591,0.00111705327159048,104.244259211374,0,2262466
CoyoteCalifornia,di1426,ND1602,0.114429252242639,0.0010682041899189,107.123013860606,0,2781544
CoyoteCalifornia,di1426,ND1603,0.114818111758136,0.00105478066953825,108.854963950372,0,2911788
CoyoteCalifornia,di1426,ND1644,0.115156969804124,0.0010277824214449,112.044113035356,0,2737724
CoyoteCalifornia,di1426,ND1782,0.118690911910137,0.00117079253882824,101.376553038958,0,2037953
CoyoteCalifornia,di1426,NewGuineaSingingDog,0.105914555550261,0.00105060197505502,100.813208108346,0,3037295
CoyoteCalifornia,di1426,NewGuineaSingingDog01,0.105953144661054,0.00105681200260832,100.257325238123,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog02,0.107633625159891,0.00106043427244544,101.499572351315,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog03,0.108013833567775,0.00105723499987381,102.166342942361,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog07,0.105986489141736,0.00105643765288636,100.324414651602,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog08,0.108018225279866,0.00105328701468169,102.553457675076,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog09,0.107892492189269,0.00105693498230556,102.080538534088,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog10,0.108107442097726,0.00104709630371109,103.244984930779,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog11,0.10791087231764,0.00107051310620977,100.802943646068,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog12,0.107868012460761,0.00105674216160368,102.075999595837,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog13,0.108139973298391,0.00104830207900383,103.157263029711,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog14,0.108120779889993,0.00106034342847463,101.96769931939,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog15,0.108059458576721,0.00105805620727573,102.130168353675,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog16,0.107927869869992,0.00105892122784569,101.922472637143,0,3073972
CoyoteCalifornia,di1426,NewGuineaSingingDog17,0.107352474258071,0.00104095189860682,103.129140166561,0,3073972
CoyoteCalifornia,di1426,NGSD1,0.108144167145329,0.00103770877706676,104.214370674415,0,2512209
CoyoteCalifornia,di1426,NGSD2,0.106443440860738,0.00105358573257954,101.029690863532,0,2468487
CoyoteCalifornia,di1426,NGSD3,0.107925867019976,0.00105142212960468,102.647513288078,0,2101278
CoyoteCalifornia,di1426,Nunderah.983bp,0.116863701182207,0.00129727218634921,90.0841800293935,0,152173
CoyoteCalifornia,di1426,Papua_Indonesia_518bp,0.107609993172908,0.00106145395001726,101.379803778731,0,2935364
CoyoteCalifornia,di1426,TowerHill.460bp,0.117174211248286,0.00279848513503565,41.8705855469171,0,18225
CoyoteCalifornia,di1426,WA0021,0.114168947506761,0.00105006970561265,108.725113101087,0,2864807
CoyoteCalifornia,di1426,WA0164,0.114103721641477,0.00106705451372888,106.933357362161,0,2874135
CoyoteCalifornia,di1426,WA0517,0.113315495317876,0.00104812087444423,108.113003071294,0,2811972
CoyoteCalifornia,di1426,WA0741,0.114340744593374,0.00110954319819657,103.052089165362,0,2753288
CoyoteCalifornia,di1426,WA1142,0.114010135061378,0.0010449563068041,109.105169583662,0,2794063
CoyoteCalifornia,di1426,wdi0817,0.114290137015983,0.00109122649420524,104.735485825262,0,2852149
CoyoteCalifornia,di1426,wdi0828,0.113969050680556,0.00104979270996682,108.563385512705,0,2821516
CoyoteCalifornia,di1426,wdi0964,0.115067976804763,0.00109681001561363,104.911493482657,0,2520345
CoyoteCalifornia,di1436,di0247,0.11436755067102,0.00102239743117745,111.862126393753,0,3178642
CoyoteCalifornia,di1436,di0678,0.117863415247884,0.00102095133727731,115.444694516199,0,2909007
CoyoteCalifornia,di1436,di0794,0.115284081848714,0.00100613241628945,114.581420876861,0,3041465
CoyoteCalifornia,di1436,di1085,0.11437884293754,0.000953973189413919,119.897334858865,0,3686145
CoyoteCalifornia,di1436,di1426,0.120295754095577,0.00113558200134469,105.933128521877,0,2326595
CoyoteCalifornia,di1436,di1436,0.137601636684785,0.000810621495268635,169.748319638606,0,4096085
CoyoteCalifornia,di1436,di1522,0.115722105873255,0.00102428200142381,112.978755569653,0,3561126
CoyoteCalifornia,di1436,Dingo02,0.112265881739511,0.00102659295669627,109.357736196437,0,3106870
CoyoteCalifornia,di1436,Dingo03,0.108220841368474,0.000982410800434053,110.158440156255,0,2450175
CoyoteCalifornia,di1436,Dingo04,0.109729879738451,0.00100424071289778,109.266511832428,0,3657445
CoyoteCalifornia,di1436,Dingo05,0.11211009777404,0.00112282124628817,99.8467905240078,0,2586065
CoyoteCalifornia,di1436,Dingo06,0.113438441500709,0.00109369958915941,103.719926957178,0,2843864
CoyoteCalifornia,di1436,Dingo07,0.109457649090182,0.000957247664921093,114.34621686876,0,3759872
CoyoteCalifornia,di1436,Dingo08,0.112533516035037,0.00110613910117596,101.73541095817,0,2734512
CoyoteCalifornia,di1436,Dingo09,0.110999263193031,0.000972813750329321,114.101248214733,0,2759203
CoyoteCalifornia,di1436,Dingo10,0.108244847036627,0.000940927402033933,115.040593782944,0,3786462
CoyoteCalifornia,di1436,Dingo12,0.110676387555032,0.000996528796914801,111.061905985738,0,2999863
CoyoteCalifornia,di1436,Dingo13,0.110897943064666,0.00101261945182424,109.51591228559,0,2965188
CoyoteCalifornia,di1436,Dingo14,0.110815350351074,0.000983863259543236,112.632877868131,0,3082822
CoyoteCalifornia,di1436,Dingo15,0.109747977904912,0.0009673407365821,113.453278410133,0,3041400
CoyoteCalifornia,di1436,Dingo16,0.110711047038466,0.000977520362889447,113.257023834486,0,2991743
CoyoteCalifornia,di1436,Dingo17,0.109897558073985,0.000971807401078369,113.085738956132,0,2893249
CoyoteCalifornia,di1436,Dingo18,0.108737989845753,0.001129243648415,96.2927619724733,0,2717284
CoyoteCalifornia,di1436,Dingo19,0.110471375344533,0.000998985691582936,110.583541161121,0,2994726
CoyoteCalifornia,di1436,Dingo20,0.108700164634944,0.00112903857656546,96.2767498747569,0,2177545
CoyoteCalifornia,di1436,Dingo21,0.110352543397013,0.00101095858009662,109.156344848931,0,3303338
CoyoteCalifornia,di1436,Dingo22,0.110011542576153,0.00103110171076521,106.693201483014,0,3196860
CoyoteCalifornia,di1436,Dingo23,0.112163677645958,0.00107978867219003,103.875582819801,0,2824894
CoyoteCalifornia,di1436,Dingo24,0.112707869184695,0.00104157173369228,108.209416153369,0,2881620
CoyoteCalifornia,di1436,Dingo25,0.11221120290411,0.001082221844818,103.685952599655,0,2672075
CoyoteCalifornia,di1436,Dingo26,0.112229503594306,0.00103894628446356,108.022431258083,0,2707060
CoyoteCalifornia,di1436,Dingo27,0.111308471819841,0.00106659139319138,104.359056833181,0,2835896
CoyoteCalifornia,di1436,Dingo28,0.110912600643854,0.00100277655428006,110.605498473668,0,3147609
CoyoteCalifornia,di1436,Dingo29,0.111208407319878,0.00107416527256176,103.530071359186,0,2587745
CoyoteCalifornia,di1436,Dingo30,0.10950410745461,0.00117100406376315,93.5130037915552,0,2418286
CoyoteCalifornia,di1436,Dingo31,0.110043802128794,0.00102520764534221,107.338062322059,0,3191854
CoyoteCalifornia,di1436,Dingo32,0.109931617199528,0.00101900232254928,107.881615936368,0,3100341
CoyoteCalifornia,di1436,Dingo_Alpine_Cooinda,0.108918138792905,0.00099331224068681,109.65146137492,0,2812089
CoyoteCalifornia,di1436,Dingo_Alpine_D01,0.111589092830725,0.00101931692799653,109.474384036821,0,2993664
CoyoteCalifornia,di1436,Dingo_Alpine_D05,0.105452863274938,0.00100246862214949,105.193181058203,0,3459797
CoyoteCalifornia,di1436,Dingo_Alpine_D07,0.109834084246644,0.000998845398877866,109.961045393046,0,2401520
CoyoteCalifornia,di1436,Dingo_Ancient_Curracurrang_D10,0.111102653327534,0.00181929418500621,61.0690971494279,0,45980
CoyoteCalifornia,di1436,Dingo_Ancient_Curracurrang_D13,0.108269237507077,0.00110128925856166,98.311353411802,0,542287
CoyoteCalifornia,di1436,Dingo_Ancient_Curracurrang_D16,0.114902583636501,0.000977257301219352,117.576592667186,0,2924560
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_A19053,0.115323136018397,0.000981623117837173,117.482090552727,0,3604086
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_A19058,0.114941218049193,0.000970558769709683,118.427880553358,0,4060345
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_276,0.115323973708528,0.000959520459410986,120.189176350988,0,2833162
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_295,0.11557637224765,0.00097050533383601,119.088858369097,0,3098475
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_372,0.11521095675277,0.0010294496546467,111.915095830801,0,1574043
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_485,0.114908744926957,0.000987467994749149,116.367057502606,0,3182508
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_615,0.115726590283827,0.00098610323951337,117.357479061661,0,2868969
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_639,0.115104507372286,0.000982489471731677,117.155970302063,0,2319023
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_762,0.114428814121169,0.000982770766364811,116.434898185293,0,3282224
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_884,0.114733167199762,0.00100355454015977,114.326788040335,0,2207862
CoyoteCalifornia,di1436,Dingo_Ancient_Nullarbor_1227,0.115026322462946,0.000977628611248509,117.65850665525,0,3150731
CoyoteCalifornia,di1436,Dingo_Desert_Sandy,0.108166024231737,0.000939521231608075,115.128876913831,0,3206291
CoyoteCalifornia,di1436,Dingo_FraserIsland_D02,0.110802503943619,0.000979919776930734,113.073035724078,0,3484743
CoyoteCalifornia,di1436,Dingo_FraserIsland_E56,0.110284454225515,0.000957705380128036,115.154886370975,0,3666038
CoyoteCalifornia,di1436,Dingo_FraserIsland_Y07,0.110422101476342,0.000960972092785176,114.906668263702,0,3816831
CoyoteCalifornia,di1436,Dingo_FraserIsland_Y47,0.110721688365486,0.000959369121056762,115.410936140537,0,3855279
CoyoteCalifornia,di1436,Dingo_Gibson_Desert_D08,0.108036387057689,0.000979013255744146,110.352323039356,0,3381532
CoyoteCalifornia,di1436,Dingo_Kimberley_D09,0.109193235697006,0.000980922534370347,111.316879642384,0,3554483
CoyoteCalifornia,di1436,Dingo_Northern_Queensland_D04,0.110982344853556,0.000963799870765341,115.150819397212,0,3707191
CoyoteCalifornia,di1436,Dingo_Northern_Queensland_D10,0.109516630197189,0.000978114535776664,111.967081759221,0,3645056
CoyoteCalifornia,di1436,Dingo_Northern_Territory_D06,0.110465089570372,0.00109879867145348,100.532602050064,0,2829842
CoyoteCalifornia,di1436,Dingo_Simpson_Desert_D03,0.110443526945733,0.000989242323457808,111.64456304264,0,3274119
CoyoteCalifornia,di1436,DO-CO-159148,0.115484010006344,0.00101620854022325,113.642038454995,0,3229551
CoyoteCalifornia,di1436,DO-CO-167564,0.113200834534056,0.00105030406586776,107.77910722504,0,2361078
CoyoteCalifornia,di1436,DO-CO-167565,0.115182708095762,0.00102342604613405,112.546195722554,0,3333213
CoyoteCalifornia,di1436,DO-CO-167767,0.11510051640695,0.000997367370217749,115.404333291775,0,3613042
CoyoteCalifornia,di1436,DO-CO-168535,0.114317354503859,0.000983878928490963,116.190469369229,0,3530317
CoyoteCalifornia,di1436,DO-CO-169117,0.115391357402511,0.00101906706924733,113.232348375007,0,3240299
CoyoteCalifornia,di1436,DO-CO-170078,0.116136220025384,0.00104675681250849,110.94861637162,0,3524357
CoyoteCalifornia,di1436,DO-CO-170282,0.113330866846058,0.0010071393485552,112.527493845452,0,3354298
CoyoteCalifornia,di1436,DO-CO-170647,0.115327851655812,0.0010007558717783,115.240744429388,0,3717840
CoyoteCalifornia,di1436,DO-CO-175110,0.116230466695262,0.00102793144861015,113.072196450858,0,3260393
CoyoteCalifornia,di1436,Elly01,0.116159615254887,0.00110960511169411,104.685544461433,0,2683127
CoyoteCalifornia,di1436,Gatton.838bp,0.117102240662581,0.00114682649976196,102.109814071167,0,251622
CoyoteCalifornia,di1436,HF014,0.118394012795639,0.00106030955754389,111.659856268661,0,3033536
CoyoteCalifornia,di1436,HF081,0.118589740073826,0.00107967696046807,109.838168652237,0,2734815
CoyoteCalifornia,di1436,HF093,0.117187672719052,0.00109898155139056,106.632975385958,0,2487783
