pop1,pop2,pop3,pop4,pop5,alpha,se,z
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo21,0.391350137039746,0.0188729168535056,20.7360706390784
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo22,0.381246660818533,0.0192803014422251,19.7738952350392
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo23,0.412235946796951,0.0223691365070162,18.4287822941959
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo24,0.415661259801238,0.020422675252063,20.3529290198771
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo25,0.424391253285288,0.0226037708528949,18.7752413545165
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo26,0.40513451746543,0.023111442667836,17.5296074454605
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo27,0.404973389577991,0.0199469377166723,20.3025344205844
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo28,0.399502126930072,0.0199627879968216,20.0123413119289
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo29,0.389922757972758,0.021616413906248,18.038272197409
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo30,0.444040237783437,0.0240250998256412,18.482347253747
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo31,0.367830857885875,0.0190964892163986,19.2617006046331
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo32,0.362823808042241,0.0192121903980901,18.8850828835378
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Alpine_Cooinda,0.396655620319505,0.0193287010379183,20.5215870192913
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Desert_Sandy,0.395853544094493,0.0185265891680458,21.36677941654
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_FraserIsland_D02,0.386306309341077,0.0178858645685835,21.5984140917417
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_FraserIsland_E56,0.385981034968807,0.0173940372573389,22.1904224567505
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_FraserIsland_Y07,0.396370841808411,0.0180774506678973,21.926257694748
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_FraserIsland_Y47,0.376178186691782,0.0170048078768817,22.1218722031669
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Gibson_Desert_D08,0.341075295895098,0.0162821733209442,20.9477745490133
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Kimberley_D09,0.365329767527064,0.017073585749654,21.3973662523976
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Northern_Queensland_D04,0.406562266586699,0.0180321799754086,22.5464845149698
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Northern_Queensland_D10,0.39268736766516,0.0182520706964451,21.5146749207827
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Northern_Territory_D06,0.385944535320999,0.0198516154544845,19.4414674314988
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Dingo_Simpson_Desert_D03,0.391955847987882,0.0189859253214742,20.6445480718581
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-159148,0.37952433723143,0.0193332894484676,19.6306137268075
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-167767,0.399882113364463,0.0178052378379009,22.4586785644199
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-168535,0.3606462480392,0.0174743240074881,20.6386380317005
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-169117,0.381581465889179,0.0186246803169422,20.4879471430212
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-170078,0.356121447015779,0.0176631782968839,20.1617988014425
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-170282,0.363606227531998,0.017497814246015,20.780094154606
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-170647,0.359896498104064,0.0171489237556836,20.986535553567
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,DO-CO-175110,0.361455927956511,0.0186353656199319,19.3962348433834
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,Elly01,0.429436382741142,0.0222063381202722,19.3384600565507
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,HF014,0.391205750304512,0.0210237942169044,18.6077615804458
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,HF081,0.409824902005671,0.0211313863230711,19.3941322987517
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,HF145,0.434148122344648,0.0210904317089531,20.5850751817635
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,HF154,0.435891618884941,0.0232377671735291,18.7578959557474
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND0413,0.430951918594293,0.0224761979742888,19.1737018461606
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND0934,0.391748714009625,0.0179542981341784,21.8192162724467
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1006,0.393597870089708,0.0222230948373363,17.7112086759598
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1009,0.413967889048709,0.0230715573001462,17.9427805268302
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1012,0.404560209255455,0.0223948693720682,18.0648613097087
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1034,0.391011748313873,0.018827416787621,20.768210143994
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1099,0.404152149448691,0.0223891797778323,18.0512262378118
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1304,0.419954849281271,0.0207235993124916,20.2645709825191
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1602,0.350236866812093,0.0163585255111477,21.4100510815244
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1603,0.351360551869529,0.0160999302165266,21.8237313543668
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1644,0.389300129734698,0.0190007335859494,20.4886894484209
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,ND1782,0.431991013289208,0.0225078978396857,19.1928636057485
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,WA0021,0.342977358299464,0.0164405200963914,20.8617097444956
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,WA0164,0.338924217465833,0.0165360964570323,20.496023251104
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,WA0517,0.337284117337119,0.0168724085491986,19.9902768092431
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,WA0741,0.334949053147425,0.0163074106263356,20.5396835109125
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,WA1142,0.345970153218541,0.0162150928428618,21.3363041810053
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,wdi0817,0.355751968399203,0.0162352292968275,21.9123464100824
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,wdi0828,0.3436387317907,0.0158874050383717,21.629632464253
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,HighlandWildDog,wdi0964,0.339697075689213,0.0168730449067174,20.1325295800034
