"pat","wt","dof","chisq","p","f4rank","Dingo_Ancient_Nullarbor","HighlandWildDog","Papua_Indonesia_518bp","feasible","best","dofdiff","chisqdiff","p_nested","target","right","source"
"01",1,4,15.1069291218262,0.00448450055683297,0,1,NA,NA,TRUE,TRUE,0,-82.7588480817524,1,"Dingo_Ancient_Nullarbor_276","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,97.8657772035787,2.79964642930821e-20,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_276","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,13.7123993534056,0.00332395081416419,1,1.01356483480629,NA,-0.0135648348062866,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_276","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,16.181385430548,0.00278518326436415,0,1,NA,NA,TRUE,TRUE,0,-615.510599187608,1,"Dingo_Ancient_Nullarbor_276","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,631.691984618156,2.14129561255481e-135,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_276","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,16.5829139585641,0.00536266123057821,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,13.9764577045147,0.00293737363008797,1,0.947307280433388,0.0526927195666117,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,16.4224787719947,0.0025016244573492,0,1,NA,NA,TRUE,TRUE,0,-70.3622582141858,1,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,86.7847369861805,6.34223198550309e-18,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,14.8704434374222,0.00193077863426961,1,1.02542421425568,NA,-0.0254242142556826,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,17.7852152148443,0.00135925321654883,0,1,NA,NA,TRUE,TRUE,0,-617.275412898793,1,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,635.060628113637,3.99473098259831e-136,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_295","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,23.4878360140104,0.000272256256354934,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,23.3830973360164,3.35986643301146e-05,1,0.992488229785242,0.0075117702147581,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,26.060990095484,3.07610318313335e-05,0,1,NA,NA,TRUE,TRUE,0,-76.1484963764538,1,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,102.209486471938,3.32942528669295e-21,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,10.4749096141739,0.0149320691970412,1,1.0541434278519,NA,-0.0541434278518968,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,20.0232351174453,0.000494152343064511,0,1,NA,NA,TRUE,TRUE,0,-613.123960702334,1,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,633.147195819779,1.03675872954755e-135,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_372","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,21.1170277095614,0.000769837435456224,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,15.4694093248775,0.00145643047075542,1,0.913951759463188,0.0860482405368125,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,20.1913804158759,0.000457774687049342,0,1,NA,NA,TRUE,TRUE,0,-68.8372123746721,1,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,89.028592790548,2.1175542386968e-18,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,16.6817105772397,0.000821655949402875,1,1.04808400502831,NA,-0.0480840050283141,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,23.8180749308729,8.68689566149442e-05,0,1,NA,NA,TRUE,TRUE,0,-645.112157998737,1,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,668.930232929609,1.8590578173623e-143,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_485","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,10.0437958104749,0.0740037796459121,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,4.21114916398767,0.239548010394028,1,0.880642259756605,0.119357740243395,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,9.55057254809319,0.0487184023988155,0,1,NA,NA,TRUE,TRUE,0,-70.6548245941786,1,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,80.2053971422718,1.57575842298865e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,8.55149499987838,0.0358884042888672,1,0.988053831822435,NA,0.0119461681775655,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,10.2975836993732,0.0357024403863462,0,1,NA,NA,TRUE,TRUE,0,-612.053064502712,1,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,622.350648202085,2.25253947060797e-133,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_615","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,7.56479681096396,0.181907836289649,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,7.41966881844698,0.0596588286918893,1,0.982548008879123,0.0174519911208767,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,8.55007063108479,0.0733839566639474,0,1,NA,NA,TRUE,TRUE,0,-83.1862463405319,1,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,91.7363169716166,5.63105493710251e-19,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,7.37395103789838,0.0608871932921662,1,0.997766509562036,NA,0.0022334904379635,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,8.26973818888538,0.0821823480257751,0,1,NA,NA,TRUE,TRUE,0,-591.593170734911,1,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,599.862908923796,1.65917410941764e-128,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_639","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,21.9491781869429,0.000535374573347339,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,21.0605503851261,0.00010227150202088,1,1.01654746970204,-0.0165474697020412,NA,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,23.72673297979,9.0606642990323e-05,0,1,NA,NA,TRUE,TRUE,0,-69.7959744042589,1,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,93.5227073840489,2.34897693646538e-19,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,11.840353960991,0.00795053676601952,1,1.05823065285051,NA,-0.058230652850511,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,22.2418609471109,0.000179381322602105,0,1,NA,NA,TRUE,TRUE,0,-652.418999631876,1,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,674.660860578987,1.06806235535245e-144,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_762","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,22.4732692015283,0.000425508815291707,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,20.2377958136159,0.000151529375591189,1,0.915415076447086,0.0845849235529136,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,25.3258867007248,4.3261128677507e-05,0,1,NA,NA,TRUE,TRUE,0,-63.7012891650051,1,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,89.0271758657299,2.11902199322138e-18,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,22.2319249644099,5.83697484897131e-05,1,1.0068500194107,NA,-0.00685001941069787,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,25.6598398727301,3.70558034622038e-05,0,1,NA,NA,TRUE,TRUE,0,-568.725102325187,1,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,594.384942197917,2.54358592137185e-127,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_884","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,13.3795757984992,0.0200698621015435,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,9.83289565072688,0.0200413193373667,1,0.9314102397079,0.0685897602921,NA,TRUE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,12.6082592214132,0.0133573334561074,0,1,NA,NA,TRUE,TRUE,0,-74.5861134018512,1,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,87.1943726232644,5.19146604433735e-18,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,9.5222759937879,0.0230955582762551,1,1.04146694255299,NA,-0.0414669425529919,FALSE,NA,NA,NA,NA,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,15.1205161862001,0.0044576758780955,0,1,NA,NA,TRUE,TRUE,0,-651.753219179016,1,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,666.873735365216,5.18229879641667e-143,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo_Ancient_Nullarbor_1227","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,46.1509385498408,8.46163352662798e-09,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,34.843116650404,1.31485891355541e-07,1,1.73111118427077,-0.731111184270772,NA,FALSE,NA,NA,NA,NA,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,47.2984229638219,1.3215420394164e-09,0,1,NA,NA,TRUE,TRUE,0,6.1484389311269,0,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,41.149984032695,2.50233324477501e-08,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,4.62258734615412,0.201612966473911,1,0.797634215190603,NA,0.202365784809398,TRUE,NA,NA,NA,NA,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,38.9684507859906,7.07176749435262e-08,0,1,NA,NA,TRUE,TRUE,0,-248.017108923913,1,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,286.985559709904,6.94582220735649e-61,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Gatton.838bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,26.472704494398,7.22392285946268e-05,0,1,NA,NA,TRUE,NA,NA,NA,NA,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,17.5918514379487,0.000533869336022465,1,0.371595649359101,0.628404350640899,NA,TRUE,NA,NA,NA,NA,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,26.2049316210022,2.87717617035088e-05,0,1,NA,NA,TRUE,TRUE,0,2.34467332943519,0,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,23.860258291567,8.51949017123244e-05,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.68619013017921,0.442579240828176,1,0.73570122522158,NA,0.26429877477842,TRUE,NA,NA,NA,NA,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,23.1307783880004,0.000119231562890766,0,1,NA,NA,TRUE,TRUE,0,-63.0446955978089,1,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,86.1754739858093,8.54183923790427e-18,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"McEachernCave.1468bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,44.5316671140191,1.80638292061515e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,14.8852530727673,0.00191738058261579,1,0.107932683368932,0.892067316631068,NA,TRUE,NA,NA,NA,NA,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,37.8029305341841,1.23050388044843e-07,0,1,NA,NA,TRUE,TRUE,0,19.5049161398425,0,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,18.2980143943417,0.00107909634082225,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,6.23006343753277,0.100938135376518,1,0.741554622474717,NA,0.258445377525283,TRUE,NA,NA,NA,NA,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,48.9353768951736,6.02292493749913e-10,0,1,NA,NA,TRUE,TRUE,0,-139.521815311679,1,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,188.457192206853,1.13712460440723e-39,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"MtGambier.724bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,68.9354232858021,1.70649439416606e-13,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,34.3523029553925,1.6693281804877e-07,1,10.3045825886722,-9.30458258867215,NA,FALSE,NA,NA,NA,NA,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,66.311785257174,1.36158396586517e-13,0,1,NA,NA,TRUE,TRUE,0,27.7448719805842,0,"Nunderah.983bp","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
