pop1,pop2,pop3,pop4,pop5,alpha,se,z
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo19,0.0223362940095407,0.0309189729231082,0.722413841659243
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo20,-0.0175862959941915,0.0364990358422363,-0.481829056257996
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo21,0.0205047774191131,0.0288735292729769,0.710158333096597
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo22,0.00824031998957462,0.0307806026688994,0.267711457056707
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo23,0.0307975473313494,0.0329422899381488,0.934893942988594
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo24,0.0419376262181899,0.0304634531006956,1.37665372600955
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo25,0.00369835809989669,0.0356205085543223,0.103826650713214
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo26,0.0245706679952024,0.0343943038089751,0.714381896829984
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo27,0.0192330778110313,0.0303014121536411,0.634725461424418
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo28,0.0159977664463566,0.0292369307562809,0.54717667116682
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo29,0.0336341607123773,0.0319985156458512,1.05111627941211
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo30,0.035567728689195,0.0375380235693856,0.947512024000179
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo31,0.0399582549495672,0.0269590925129429,1.48218100925999
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo32,0.0290087232627763,0.0272007817902009,1.06646652609179
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Alpine_Cooinda,0.000410046127114111,0.0316350072899344,0.0129617838667159
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Desert_Sandy,0.0193261850128637,0.0286113952157779,0.675471603782754
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_FraserIsland_D02,0.0110779551438889,0.0270279016505991,0.409871076456405
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_FraserIsland_E56,0.0152019215949344,0.0255767218384575,0.594365520763358
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_FraserIsland_Y07,0.0168841338596938,0.0273858898197357,0.616526757787735
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_FraserIsland_Y47,0.0177179832300292,0.024835698577602,0.713407886420725
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Gibson_Desert_D08,0.0152856256902088,0.0220073245585727,0.694569921460736
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Kimberley_D09,0.00944140028402153,0.0244400754504523,0.386308147990877
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Northern_Queensland_D04,0.0239912464671872,0.0286831015538035,0.83642441603411
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Northern_Queensland_D10,0.0189783778822992,0.0281178062815021,0.67495940800988
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Northern_Territory_D06,0.0132958973749781,0.0320827046499167,0.414425701326044
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Dingo_Simpson_Desert_D03,0.0286290711863541,0.029373720586459,0.974649129043321
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-159148,0.0272929663787144,0.0263181996636121,1.03703774299007
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-167767,0.0264312065788785,0.0250702158122305,1.05428715799024
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-168535,0.0201072437337122,0.0234344508295655,0.858020692695061
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-169117,0.0371607084864872,0.0246152555256763,1.5096616993362
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-170078,0.0224655367135374,0.0238212454198194,0.94308825242386
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-170282,0.0178517895842557,0.0242432507885894,0.736361214093369
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-170647,0.00903578535439847,0.0226996239960938,0.398058811720995
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,DO-CO-175110,0.0265293701871855,0.024750066188723,1.07189087838776
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,Elly01,0.0172705725326878,0.0323535407623058,0.533807803590056
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,HF014,0.0323478602279832,0.0282111246972936,1.14663490290008
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,HF081,0.0282558129065782,0.0291489863437918,0.969358336283835
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,HF145,0.049484542754549,0.0299445351829876,1.65254001947783
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,HF154,0.0216176349659954,0.0377576895644344,0.572535957982926
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND0413,0.0272180802464578,0.0322193847914014,0.844773431357437
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND0934,0.0150959159731676,0.0257549266859298,0.586137019812006
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1006,0.0106273626137852,0.0306742837327418,0.346458378828958
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1009,0.00951435909391894,0.0331061478059464,0.287389494836062
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1012,0.0252190401400401,0.0321402075383904,0.784657040870593
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1034,0.0139673717871274,0.0271647189114475,0.514173249230324
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1099,0.0253858810400649,0.030692316469323,0.827108669540735
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1304,0.0475325575045342,0.0303073426525964,1.56835120945393
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1602,0.0161518739116494,0.0216062564360026,0.747555411067669
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1603,0.0191663695813675,0.0211662565542571,0.90551532020964
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1644,0.0119703404288905,0.0267272904657798,0.447869582747892
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,ND1782,0.0550914196881778,0.0330412798192838,1.66735126452411
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,WA0021,0.0063977696331866,0.0213813572010294,0.299221867584654
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,WA0164,0.0195912056273126,0.0207621279957334,0.943602969374743
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,WA0517,0.0104148582850094,0.021486307296435,0.48472071730713
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,WA0741,0.0074299683349895,0.0205754073670862,0.361109172831007
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,WA1142,0.0159693409430058,0.0204670141595884,0.780247710705984
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,wdi0817,0.0192854124335534,0.0210886917786089,0.914490696531273
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,wdi0828,0.0204774317100949,0.0204875990364761,0.999503732654906
CoyoteCalifornia,Dingo_Ancient_Nullarbor,Papua_Indonesia_518bp,NewGuineaSingingDog,wdi0964,0.00580016081407641,0.0218884251230101,0.2649875804897
