pop1,pop2,pop3,est,se,z,p,n
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Curracurrang_D10,0.275058275058269,0.0127404632250819,21.589346493836,2.26188414813399e-103,1287
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Curracurrang_D13,0.326910974488067,0.00190412035141747,171.686088142857,0,82628
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Curracurrang_D16,0.286050458519332,0.00213631625000218,133.898929298993,0,70117
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_A19053,0.22950333180454,0.00238263080361737,96.3234973106625,0,74134
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_A19058,0.227742715187323,0.00231495807925166,98.3787642759146,0,81917
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_276,0.228234063961173,0.00254502167223249,89.6786327799584,0,50687
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_295,0.229639372083126,0.00258067453022344,88.984244000441,0,58925
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_372,0.233729208669385,0.00296073821820216,78.942882296197,0,31744
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_485,0.229261601046973,0.00239624225628275,95.6754687243611,0,63421
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_615,0.231227456552627,0.00253518505102103,91.2073288139269,0,54894
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_639,0.230880325608876,0.00268076676872537,86.1247342746842,0,45699
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_762,0.225906015096345,0.00236131631894562,95.669526900664,0,63989
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_884,0.234089491041982,0.00268385070471141,87.2215025340441,0,44876
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Ancient_Nullarbor_1227,0.230740964544072,0.00246250736319308,93.7016343556738,0,61231
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Desert_Sandy,0.215921722827801,0.00230650909395198,93.6140782596436,0,60273
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_FraserIsland_D02,0.227479464801385,0.00238989021353906,95.1840647376531,0,62332
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_FraserIsland_E56,0.224339388358726,0.00223375901801057,100.431329677866,0,71676
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_FraserIsland_Y07,0.223098228486809,0.00221604658833753,100.673979356263,0,72932
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_FraserIsland_Y47,0.225896588917352,0.00221930038163714,101.787297828838,0,74170
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Gibson_Desert_D08,0.211959562055463,0.00238612637410054,88.8299816623758,0,62565
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Kimberley_D09,0.212223559835919,0.00228300351654124,92.9580521003482,0,67284
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Northern_Queensland_D04,0.225059228013406,0.00227462267482567,98.9435436937494,0,69224
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Northern_Queensland_D10,0.219264956278318,0.00233282572120088,93.9911431383935,0,69302
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Northern_Territory_D06,0.214957925308114,0.00254698495091966,84.397014293507,0,53714
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Dingo_Simpson_Desert_D03,0.212841706314008,0.00238715424348645,89.1612709546375,0,62005
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-159148,0.22618345033236,0.00259692559775617,87.0966232254748,0,64388
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-167564,0.218716197671978,0.00247425605701649,88.3967514403949,0,61941
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-167565,0.22407762199193,0.00248827156065926,90.0535237128865,0,68898
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-167767,0.225396781238264,0.00243394819612457,92.6054143622078,0,71891
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-168535,0.224600017422108,0.00252666188772336,88.8919956062991,0,68878
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-169117,0.229125294063732,0.00257413206192451,89.0106989664041,0,65462
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-170078,0.226014305985926,0.00247317735734713,91.3862102588395,0,69062
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-170282,0.219505946650932,0.00260813605793874,84.1619999013441,0,64406
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-170647,0.225422536164224,0.0023564214729129,95.6630801218965,0,73899
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,DO-CO-175110,0.231462802408489,0.00261418527167455,88.5410857893105,0,64937
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Elly01,0.2350554478188,0.00273566075167969,85.9227328075954,0,53113
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,Gatton.838bp,0.24494818652847,0.00743218487430435,32.957762847819,3.2747759874531e-238,3860
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF014,0.234658914869963,0.00276361419164622,84.9101569890922,0,54869
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF081,0.236672378275328,0.00279309372660195,84.7348501130541,0,51941
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF093,0.237545426227807,0.00288424609330532,82.3596248528092,0,48155
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF145,0.230833799664242,0.002825339400498,81.7012637927871,0,55397
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF154,0.22369743858729,0.00278409505304536,80.3483481437172,0,45756
CoyoteCalifornia,Dingo_Ancient_Curracurrang_D13,HF225,0.230017939007354,0.00299131717456181,76.8952022083879,0,45153
