target,source,right,pat,wt,dof,chisq,p,f4rank,Dingo_Ancient_Nullarbor,HighlandWildDog,Papua_Indonesia_518bp,feasible,best,dofdiff,chisqdiff,p_nested,weight_Dingo_Ancient_Nullarbor,weight_HighlandWildDog,weight_Papua_Indonesia_518bp,se_Dingo_Ancient_Nullarbor,se_HighlandWildDog,se_Papua_Indonesia_518bp,z_Dingo_Ancient_Nullarbor,z_HighlandWildDog,z_Papua_Indonesia_518bp,num_sources,num_right,all_above_3,sum_above_3,rank
Elly01,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,0.489400331565032,0.921213864872334,1,0.788797126071775,NA,0.211202873928225,TRUE,NA,NA,NA,NA,0.788797126071775,NA,0.211202873928225,0.036695843964705,NA,0.0366958439647051,21.495543932181,NA,5.7554984736518,2,5,TRUE,2,1
Gatton.838bp,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,4.62258734615412,0.201612966473911,1,0.797634215190603,NA,0.202365784809398,TRUE,NA,NA,NA,NA,0.797634215190603,NA,0.202365784809398,0.040323081837933,NA,0.040323081837933,19.7810826661629,NA,5.01860908406626,2,5,TRUE,2,1
HF014,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,4.20824656098675,0.239837543954468,1,0.830079018359065,NA,0.169920981640935,TRUE,NA,NA,NA,NA,0.830079018359065,NA,0.169920981640935,0.0304437650559201,NA,0.0304437650559201,27.2659776750461,NA,5.58147066661494,2,5,TRUE,2,1
HF081,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.17953261417927,0.757917304988835,1,0.769255419217388,NA,0.230744580782612,TRUE,NA,NA,NA,NA,0.769255419217388,NA,0.230744580782612,0.0315469675189998,NA,0.0315469675189998,24.3844489570698,NA,7.31431890065634,2,5,TRUE,2,1
HF145,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.35433103920915,0.502192494967857,1,0.81268828576525,NA,0.18731171423475,TRUE,NA,NA,NA,NA,0.81268828576525,NA,0.18731171423475,0.037315746700808,NA,0.037315746700808,21.7786955271527,NA,5.01964266551026,2,5,TRUE,2,1
HF154,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.17997826250169,0.535902788445564,1,0.838449946294077,NA,0.161550053705923,TRUE,NA,NA,NA,NA,0.838449946294077,NA,0.161550053705923,0.0327705520960916,NA,0.0327705520960916,25.5854690465857,NA,4.92973243881327,2,5,TRUE,2,1
McEachernCave.1468bp,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.68619013017921,0.442579240828176,1,0.73570122522158,NA,0.26429877477842,TRUE,NA,NA,NA,NA,0.73570122522158,NA,0.26429877477842,0.0606330244232268,NA,0.0606330244232268,12.1336719093259,NA,4.35899045598614,2,5,TRUE,2,1
MtGambier.724bp,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,6.23006343753277,0.100938135376518,1,0.741554622474717,NA,0.258445377525283,TRUE,NA,NA,NA,NA,0.741554622474717,NA,0.258445377525283,0.0444980266880255,NA,0.0444980266880256,16.66488780893,NA,5.80801884400934,2,5,TRUE,2,1
ND0413,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,5.84891236673367,0.119196863343779,1,0.845147605533828,NA,0.154852394466172,TRUE,NA,NA,NA,NA,0.845147605533828,NA,0.154852394466172,0.0355312501398028,NA,0.0355312501398028,23.7860362978638,NA,4.35820281743207,2,5,TRUE,2,1
ND0934,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,8.73449919653032,0.0330372892723457,1,0.863552545539755,NA,0.136447454460245,TRUE,NA,NA,NA,NA,0.863552545539755,NA,0.136447454460245,0.0255848116185392,NA,0.0255848116185391,33.7525465661044,NA,5.33314282296193,2,5,TRUE,2,1
ND1006,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,6.30809303407233,0.0975459757129212,1,0.828399673768003,NA,0.171600326231997,TRUE,NA,NA,NA,NA,0.828399673768003,NA,0.171600326231997,0.0390652842191501,NA,0.0390652842191501,21.2055202035856,NA,4.39265526059777,2,5,TRUE,2,1
ND1009,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,6.66318333061112,0.0834444007645044,1,0.822829479345064,NA,0.177170520654936,TRUE,NA,NA,NA,NA,0.822829479345064,NA,0.177170520654936,0.0344301584738253,NA,0.0344301584738254,23.8985097896253,NA,5.14579451586392,2,5,TRUE,2,1
ND1012,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,6.37528202929528,0.0947129914929366,1,0.816188467573196,NA,0.183811532426804,TRUE,NA,NA,NA,NA,0.816188467573196,NA,0.183811532426804,0.0344281966817878,NA,0.0344281966817878,23.7069770199423,NA,5.33898229191999,2,5,TRUE,2,1
ND1034,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.19329644491602,0.754612546102658,1,0.852361175547559,NA,0.147638824452441,TRUE,NA,NA,NA,NA,0.852361175547559,NA,0.147638824452441,0.0271664272546156,NA,0.0271664272546157,31.3755344992132,NA,5.4346058489291,2,5,TRUE,2,1
ND1099,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.249861305959,0.741072001306089,1,0.799170942210254,NA,0.200829057789746,TRUE,NA,NA,NA,NA,0.799170942210254,NA,0.200829057789746,0.035746870054308,NA,0.0357468700543079,22.3563892725747,NA,5.61808789090177,2,5,TRUE,2,1
ND1304,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.91018931526118,0.405680496133577,1,0.771042085977778,NA,0.228957914022222,TRUE,NA,NA,NA,NA,0.771042085977778,NA,0.228957914022222,0.0280438499865075,NA,0.0280438499865076,27.4941595518712,NA,8.16428251229334,2,5,TRUE,2,1
ND1602,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,4.69395538700743,0.454359338259913,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,6.04259063311827e-14,NA,NA,16549193230453.1,NA,NA,1,6,TRUE,1,1
ND1603,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,7.77883386212909,0.168853128242413,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,2.06154384382329e-13,NA,NA,4850733604313.87,NA,NA,1,6,TRUE,1,1
ND1644,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.45744493321011,0.483030848758777,1,0.894757252803623,NA,0.105242747196378,TRUE,NA,NA,NA,NA,0.894757252803623,NA,0.105242747196378,0.0274664408620008,NA,0.0274664408620009,32.5763813848011,NA,3.83168491779283,2,5,TRUE,2,1
ND1782,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,4.64664319511462,0.199577119899076,1,0.854003086865311,NA,0.145996913134689,TRUE,NA,NA,NA,NA,0.854003086865311,NA,0.145996913134689,0.0359399178404359,NA,0.0359399178404359,23.7619654740689,NA,4.06224949603052,2,5,TRUE,2,1
Nunderah.983bp,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.02490611140919,0.795225714771624,1,0.742629643930417,NA,0.257370356069583,TRUE,NA,NA,NA,NA,0.742629643930417,NA,0.257370356069583,0.0330116300733477,NA,0.0330116300733477,22.4960004180462,NA,7.79635405757723,2,5,TRUE,2,1
TowerHill.460bp,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.43378280547297,0.697635309385436,1,0.745433934484511,NA,0.254566065515488,TRUE,NA,NA,NA,NA,0.745433934484511,NA,0.254566065515488,0.0650295456080668,NA,0.0650295456080669,11.4630038932956,NA,3.91462162521876,2,5,TRUE,2,1
WA0021,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,12.4296371169325,0.0293521679358209,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,3.94547559518267e-13,NA,NA,2534548689696.56,NA,NA,1,6,TRUE,1,1
WA0517,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,9.28313563558587,0.0982899398014427,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,2.02605805630362e-13,NA,NA,4935692720594.69,NA,NA,1,6,TRUE,1,1
WA0741,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,12.2522259039872,0.0314904673771591,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,3.94547559518267e-13,NA,NA,2534548689696.56,NA,NA,1,6,TRUE,1,1
di0678,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,1.41738109275412,0.701465611976271,1,0.824809265969121,NA,0.175190734030879,TRUE,NA,NA,NA,NA,0.824809265969121,NA,0.175190734030879,0.030359207208719,NA,0.030359207208719,27.1683400787963,NA,5.77059647264324,2,5,TRUE,2,1
di0794,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,0.962420355756556,0.810344040053976,1,0.809407967328522,NA,0.190592032671478,TRUE,NA,NA,NA,NA,0.809407967328522,NA,0.190592032671478,0.0291823406890356,NA,0.0291823406890356,27.7362249983133,NA,6.5310742103387,2,5,TRUE,2,1
di1085,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,3.79685572390244,0.579018628628858,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,1.99047593014751e-13,NA,NA,5023924102040.72,NA,NA,1,6,TRUE,1,1
di1436,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,8.56541103936377,0.0356634058250114,1,0.792044763996668,NA,0.207955236003332,TRUE,NA,NA,NA,NA,0.792044763996668,NA,0.207955236003332,0.0357569791839569,NA,0.0357569791839568,22.1507739767915,NA,5.81579430783224,2,5,TRUE,2,1
di1522,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,3.68960454516374,0.296990737053736,1,0.882296421234985,NA,0.117703578765015,TRUE,NA,NA,NA,NA,0.882296421234985,NA,0.117703578765015,0.0274474897567607,NA,0.0274474897567607,32.1448857091809,NA,4.28831852413836,2,5,TRUE,2,1
wdi0817,Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog,0,0,3,2.03899231085045,0.564353273940715,1,0.950370607639341,NA,0.0496293923606588,TRUE,NA,NA,NA,NA,0.950370607639341,NA,0.0496293923606588,0.0255134337410819,NA,0.0255134337410819,37.249811894549,NA,1.945225909782,2,5,FALSE,1,1
wdi0828,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,8.46316157189695,0.132489817918905,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,3.48335240770977e-13,NA,NA,2870797676935.24,NA,NA,1,6,TRUE,1,1
wdi0964,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp,0,0,5,11.9577609265474,0.0353711596460845,0,1,NA,NA,TRUE,NA,NA,NA,NA,1,NA,NA,2.95030883403717e-13,NA,NA,3389475665947.87,NA,NA,1,6,TRUE,1,1
